Year,Provider,Quarter,RiskFactor,Regionality,Treatment,Churn,CATE(1 vs 0),CATE(1 vs -1),CATE(0 vs -1)
2024,56,2,11,2,0,0,0.0737255539821654,-0.22413793103448276,-0.29786348501664817
2024,56,3,11,2,1,0,0.07258353533715134,-0.4175186515612048,-0.49010218689835616
2024,56,4,11,2,0,0,0.1061074795021141,-0.09734355500089145,-0.20345103450300556
2025,56,1,11,2,1,0,-0.07994685183412006,-0.026300234913171322,0.05364661692094874
2016,57,2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
2016,57,3,10,0,0,0,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
2016,57,4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
2017,57,1,11,0,1,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2017,57,2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2017,57,3,11,0,0,1,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2017,57,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2018,57,1,11,0,-1,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2018,57,2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2018,57,3,11,0,0,1,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2018,57,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2019,57,1,11,0,-1,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2019,57,2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2019,57,3,11,0,0,1,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2019,57,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2020,57,1,11,0,1,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2020,57,2,11,0,0,1,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2020,57,3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2020,57,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2021,57,1,12,0,0,0,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2021,57,2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2021,57,3,12,0,0,1,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2021,57,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2022,57,1,12,0,-1,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2022,57,2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2022,57,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2022,57,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2023,57,1,12,0,1,0,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2023,57,2,12,0,0,1,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2023,57,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2023,57,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2024,57,1,12,0,0,0,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2024,57,2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2024,57,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2024,57,4,12,0,1,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2025,57,1,12,0,1,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2016,58,2,10,0,1,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
2016,58,3,10,0,0,1,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
2016,58,4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
2017,58,1,10,0,0,1,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2017,58,2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
2017,58,3,10,0,0,1,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
2017,58,4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
2018,58,1,10,0,0,1,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2018,58,2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
2018,58,3,10,0,0,1,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
2018,58,4,10,0,0,1,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
2019,58,1,11,0,0,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2019,58,2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2019,58,3,11,0,0,1,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2019,58,4,11,0,0,1,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2020,58,1,11,0,0,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2020,58,2,11,0,0,1,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2020,58,3,11,0,0,1,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2020,58,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2021,58,1,11,0,1,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2021,58,2,11,0,0,1,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2021,58,3,11,0,0,1,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2021,58,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2022,58,1,12,0,0,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2022,58,2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2022,58,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2022,58,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2023,58,1,12,0,1,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2023,58,2,12,0,0,1,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2023,58,3,12,0,0,1,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2023,58,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2024,58,1,12,0,0,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2024,58,2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2024,58,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2024,58,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2025,58,1,12,0,1,0,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2016,59,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2016,59,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2016,59,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2017,59,1,12,1,0,0,0.09679673862617699,0.11879947067491836,0.02200273204874137
2017,59,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2017,59,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2017,59,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2018,59,1,12,1,0,0,0.09679673862617699,0.11879947067491836,0.02200273204874137
2018,59,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2018,59,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2018,59,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2019,59,1,12,1,0,0,0.09679673862617699,0.11879947067491836,0.02200273204874137
2019,59,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2019,59,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2019,59,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2020,59,1,12,1,0,1,0.09679673862617699,0.11879947067491836,0.02200273204874137
2020,59,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2020,59,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2020,59,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2021,59,1,12,1,1,1,0.09679673862617699,0.11879947067491836,0.02200273204874137
2021,59,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2021,59,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2021,59,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2022,59,1,12,1,0,1,0.09679673862617699,0.11879947067491836,0.02200273204874137
2022,59,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2022,59,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2022,59,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2023,59,1,12,1,1,0,0.09679673862617699,0.11879947067491836,0.02200273204874137
2023,59,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2023,59,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2023,59,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2024,59,1,12,1,0,1,0.09679673862617699,0.11879947067491836,0.02200273204874137
2024,59,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2024,59,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2024,59,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2025,59,1,12,1,1,1,0.09679673862617699,0.11879947067491836,0.02200273204874137
2016,60,2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2016,60,3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2016,60,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2017,60,1,12,0,1,0,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2017,60,2,12,0,0,1,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2017,60,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2017,60,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2018,60,1,12,0,0,0,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2018,60,2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2018,60,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2018,60,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2019,60,1,12,0,-1,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2019,60,2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2019,60,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2019,60,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2020,60,1,12,0,1,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2020,60,2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2020,60,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2020,60,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2021,60,1,12,0,1,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2021,60,2,12,0,0,1,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2021,60,3,12,0,0,1,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2021,60,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2022,60,1,12,0,-1,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2022,60,2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2022,60,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2022,60,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2023,60,1,12,0,1,0,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2023,60,2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2023,60,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2023,60,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2024,60,1,13,0,1,1,0.05362984944176097,0.33104019536369045,0.2774103459219295
2024,60,2,13,0,0,0,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
2024,60,3,13,0,1,0,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
2024,60,4,13,0,0,0,0.4424279537758469,0.022388059701492602,-0.4200398940743543
2025,60,1,13,0,1,1,0.05362984944176097,0.33104019536369045,0.2774103459219295
2016,61,2,16,0,0,1,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
2016,61,3,16,0,0,1,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
2016,61,4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
2017,61,1,16,0,0,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2017,61,2,16,0,0,1,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
2017,61,3,16,0,0,1,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
2017,61,4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
2018,61,1,16,0,0,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2018,61,2,16,0,0,1,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
2018,61,3,16,0,0,1,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
2018,61,4,16,0,0,1,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
2019,61,1,16,0,0,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2019,61,2,16,0,0,0,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
2019,61,3,16,0,0,1,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
2019,61,4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
2020,61,1,16,0,0,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2020,61,2,16,0,0,0,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
2020,61,3,16,0,0,1,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
2020,61,4,16,0,0,1,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
2021,61,1,16,0,0,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2021,61,2,16,0,0,0,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
2021,61,3,16,0,0,1,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
2021,61,4,16,0,0,1,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
2022,61,1,16,0,0,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2022,61,2,16,0,0,0,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
2022,61,3,16,0,0,0,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
2022,61,4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
2023,61,1,16,0,1,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2023,61,2,16,0,0,0,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
2023,61,3,16,0,0,1,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
2023,61,4,16,0,0,1,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
2024,61,1,16,0,0,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2024,61,2,16,0,0,0,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
2024,61,3,16,0,0,1,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
2024,61,4,16,0,0,1,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
2025,61,1,16,0,1,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2016,62,2,10,1,0,0,-0.0005810521010050085,-0.22413793103448276,-0.22355687893347775
2016,62,3,10,1,0,0,0.4355340370470922,-0.055574555403556714,-0.4911085924506489
2016,62,4,10,1,0,0,0.13171804093805872,-0.17452528269682094,-0.30624332363487966
2017,62,1,10,1,1,0,0.025936481012357848,-0.27419166094016373,-0.3001281419525216
2017,62,2,10,1,0,1,-0.0005810521010050085,-0.22413793103448276,-0.22355687893347775
2017,62,3,10,1,0,1,0.4355340370470922,-0.055574555403556714,-0.4911085924506489
2017,62,4,10,1,0,0,0.13171804093805872,-0.17452528269682094,-0.30624332363487966
2018,62,1,10,1,0,1,0.025936481012357848,-0.27419166094016373,-0.3001281419525216
2018,62,2,10,1,0,1,-0.0005810521010050085,-0.22413793103448276,-0.22355687893347775
2018,62,3,10,1,0,1,0.4355340370470922,-0.055574555403556714,-0.4911085924506489
2018,62,4,10,1,0,0,0.13171804093805872,-0.17452528269682094,-0.30624332363487966
2019,62,1,11,1,-1,1,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2019,62,2,11,1,0,1,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
2019,62,3,11,1,0,1,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
2019,62,4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
2020,62,1,11,1,1,1,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2020,62,2,11,1,0,1,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
2020,62,3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
2020,62,4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
2021,62,1,11,1,1,1,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2021,62,2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
2021,62,3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
2021,62,4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
2022,62,1,12,1,0,0,0.09679673862617699,0.11879947067491836,0.02200273204874137
2022,62,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2022,62,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2022,62,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2023,62,1,12,1,1,0,0.09679673862617699,0.11879947067491836,0.02200273204874137
2023,62,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2023,62,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2023,62,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2024,62,1,13,1,1,0,0.0789484172886738,-0.2497368572958345,-0.3286852745845083
2024,62,2,13,1,0,0,-0.05025822767937027,-0.22413793103448276,-0.1738797033551125
2024,62,3,13,1,0,0,0.60311992596561,0.06614887212456799,-0.536971053841042
2024,62,4,13,1,0,0,0.027846893342939827,-0.11579021869912944,-0.14363711204206925
2025,62,1,13,1,1,0,0.0789484172886738,-0.2497368572958345,-0.3286852745845083
2016,63,2,7,0,0,0,0.21533285617178785,-0.12581685830093475,-0.3411497144727226
2016,63,3,7,0,0,0,0.28762195694816534,-0.1911430071766148,-0.47876496412478015
2016,63,4,7,0,0,0,0.2185412686131157,-0.07831325301204817,-0.2968545216251639
2017,63,1,7,0,0,0,0.2015757236113362,0.007157649381792974,-0.19441807422954321
2017,63,2,7,0,0,0,0.21533285617178785,-0.12581685830093475,-0.3411497144727226
2017,63,3,7,0,0,0,0.28762195694816534,-0.1911430071766148,-0.47876496412478015
2017,63,4,7,0,0,0,0.2185412686131157,-0.07831325301204817,-0.2968545216251639
2018,63,1,8,0,0,0,-0.014854222416276652,-0.08775361494545639,-0.07289939252917974
2018,63,2,8,0,0,0,0.3510172046270388,-0.12581685830093475,-0.47683406292797353
2018,63,3,8,0,0,0,0.24101260165629512,-0.3608161317265244,-0.6018287333828195
2018,63,4,8,0,0,0,0.16867949118038456,-0.23282442748091603,-0.4015039186613006
2019,63,1,8,0,-1,0,-0.014854222416276652,-0.08775361494545639,-0.07289939252917974
2019,63,2,8,0,0,0,0.3510172046270388,-0.12581685830093475,-0.47683406292797353
2019,63,3,8,0,0,0,0.24101260165629512,-0.3608161317265244,-0.6018287333828195
2019,63,4,8,0,0,0,0.16867949118038456,-0.23282442748091603,-0.4015039186613006
2020,63,1,8,0,-1,0,-0.014854222416276652,-0.08775361494545639,-0.07289939252917974
2020,63,2,8,0,0,0,0.3510172046270388,-0.12581685830093475,-0.47683406292797353
2020,63,3,8,0,0,0,0.24101260165629512,-0.3608161317265244,-0.6018287333828195
2020,63,4,8,0,0,0,0.16867949118038456,-0.23282442748091603,-0.4015039186613006
2021,63,1,8,0,1,0,-0.014854222416276652,-0.08775361494545639,-0.07289939252917974
2021,63,2,8,0,0,0,0.3510172046270388,-0.12581685830093475,-0.47683406292797353
2021,63,3,8,0,0,0,0.24101260165629512,-0.3608161317265244,-0.6018287333828195
2021,63,4,8,0,1,0,0.16867949118038456,-0.23282442748091603,-0.4015039186613006
2022,63,1,8,0,0,0,-0.014854222416276652,-0.08775361494545639,-0.07289939252917974
2022,63,2,8,0,0,0,0.3510172046270388,-0.12581685830093475,-0.47683406292797353
2022,63,3,8,0,1,0,0.24101260165629512,-0.3608161317265244,-0.6018287333828195
