,Year,Provider,Quarter,Members,ACR,RiskFactor,Regionality,Members_Lag,Rate_Lag,ChurnRate,Treatment,QuarterInt,ACR_next,treatment,CATE,Avg_ACR_Other_Providers
1912,2017,BKK firmus,2,68006,0.6,0.9572462310322514,Bundesweit,67891.0,0.6,-0.0016938916793094,0,2,0.6,0,0.007466930094027,1.0198267339646845
1913,2017,BKK firmus,3,68095,0.6,0.9572462310322514,Bundesweit,68006.0,0.6,-0.0013087080551716,0,3,0.6,0,3.85634608485088e-05,1.026493400631351
1914,2017,BKK firmus,4,68554,0.6,0.9572462310322514,Bundesweit,68095.0,0.6,-0.0067405830090315,0,4,0.6,0,-0.0045836885704133,1.026493400631351
1915,2018,BKK firmus,1,68305,0.6,0.9567517465587282,Bundesweit,68554.0,0.6,0.0036321731773492,0,1,0.6,0,-1.5604489960289146e-05,1.03100197991446
1916,2018,BKK firmus,2,68954,0.6,0.9567517465587282,Bundesweit,68305.0,0.6,-0.0095015006222092,0,2,0.6,0,0.0108157038975252,1.028779757692238
1917,2018,BKK firmus,3,69384,0.6,0.9567517465587282,Bundesweit,68954.0,0.6,-0.0062360414189169,0,3,0.6,0,-0.0010236541151801,1.0333353132477936
1918,2018,BKK firmus,4,70131,0.6,0.9567517465587282,Bundesweit,69384.0,0.6,-0.0107661708751297,0,4,0.44,-1,,1.0333353132477936
1919,2019,BKK firmus,1,70204,0.44,0.9375514181176642,Bundesweit,70131.0,0.6,-0.0010409091557228,0,1,0.44,0,-0.0057346232179526,0.9776666666666668
1920,2019,BKK firmus,2,73288,0.44,0.9375514181176642,Bundesweit,70204.0,0.44,-0.0439291208478149,0,2,0.44,0,-0.2260864810910898,0.9802592592592594
1921,2019,BKK firmus,3,74000,0.44,0.9375514181176642,Bundesweit,73288.0,0.44,-0.0097150966051741,0,3,0.44,0,-0.0472945230667186,0.9864444444444443
1922,2019,BKK firmus,4,76319,0.44,0.9375514181176642,Bundesweit,74000.0,0.44,-0.0313378378378378,0,4,0.44,0,0.0133340384913357,0.9864444444444443
1923,2020,BKK firmus,1,77853,0.44,0.8564666983551927,Bundesweit,76319.0,0.44,-0.0200998440755251,0,1,0.44,0,-0.0329717231035365,1.0447777777777778
1924,2020,BKK firmus,2,87820,0.44,0.8564666983551927,Bundesweit,77853.0,0.44,-0.1280233260118428,0,2,0.44,0,-0.2333477815033567,1.0603333333333331
1925,2020,BKK firmus,3,94369,0.44,0.8564666983551927,Bundesweit,87820.0,0.44,-0.074572990207242,0,3,0.44,0,-0.0373372676529486,1.0703333333333334
1926,2020,BKK firmus,4,101464,0.44,0.8564666983551927,Bundesweit,94369.0,0.44,-0.0751835878307495,0,4,0.44,0,-0.0384318988962162,1.0703333333333334
1927,2021,BKK firmus,1,107887,0.44,0.74,Bundesweit,101464.0,0.44,-0.0633032405582275,0,1,0.44,0,-0.493877642269476,1.2172222222222222
1928,2021,BKK firmus,2,153307,0.44,0.74,Bundesweit,107887.0,0.44,-0.4209960421552179,0,2,0.8400000000000001,1,-0.7006718343133426,1.2172222222222222
1929,2021,BKK firmus,3,163629,0.8400000000000001,0.74,Bundesweit,153307.0,0.44,-0.0673289543204159,1,3,0.8400000000000001,0,-0.4981402970900954,1.216
1930,2021,BKK firmus,4,168645,0.8400000000000001,0.74,Bundesweit,163629.0,0.8400000000000001,-0.0306547127954091,0,4,0.8400000000000001,0,-0.001229978082671,1.236
1931,2022,BKK firmus,1,171940,0.8400000000000001,0.7350909640299006,Bundesweit,168645.0,0.8400000000000001,-0.0195380829553203,0,1,0.8400000000000001,0,-0.0065923630232901,1.2667777777777778
1932,2022,BKK firmus,2,186104,0.8400000000000001,0.7350909640299006,Bundesweit,171940.0,0.8400000000000001,-0.0823775735721763,0,2,0.8400000000000001,0,0.0158626717364954,1.2712222222222225
1933,2022,BKK firmus,3,192213,0.8400000000000001,0.7350909640299006,Bundesweit,186104.0,0.8400000000000001,-0.0328257318488587,0,3,0.8400000000000001,0,-0.0034700193759249,1.2575555555555555
1934,2022,BKK firmus,4,198103,0.8400000000000001,0.7350909640299006,Bundesweit,192213.0,0.8400000000000001,-0.0306430886568546,0,4,0.9,1,-0.0116773440811416,1.2575555555555555
1935,2023,BKK firmus,1,202519,0.9,0.7,Bundesweit,198103.0,0.8400000000000001,-0.0222914342538982,1,1,0.9,0,0.0021887702033585,1.4333333333333331
1936,2023,BKK firmus,2,229846,0.9,0.7,Bundesweit,202519.0,0.9,-0.1349354875345029,0,2,0.9,0,0.0396413925531481,1.4333333333333331
1937,2023,BKK firmus,3,239234,0.9,0.7,Bundesweit,229846.0,0.9,-0.0408447395212446,0,3,0.9,0,0.0159366561302078,1.4277777777777778
1938,2023,BKK firmus,4,250751,0.9,0.7,Bundesweit,239234.0,0.9,-0.0481411505053629,0,4,0.9,0,0.0187802928091099,1.4275555555555557
1939,2024,BKK firmus,1,261509,0.9,0.66,Bundesweit,250751.0,0.9,-0.0429031190304325,0,1,0.9,0,-0.0206046900276952,1.5943333333333332
1940,2024,BKK firmus,2,336297,0.9,0.66,Bundesweit,261509.0,0.9,-0.2859863331663537,0,2,0.9,0,0.0615243502150065,1.598666666666667
1941,2024,BKK firmus,3,355945,0.9,0.66,Bundesweit,336297.0,0.9,-0.0584245473495154,0,3,0.9,0,-0.0621633916985821,1.715
1942,2024,BKK firmus,4,383962,0.9,0.66,Bundesweit,355945.0,0.9,-0.0787115987020466,0,4,1.84,1,-0.0780727978947472,1.930555555555556
1943,2025,BKK firmus,1,418353,1.84,0.6253779519859399,Bundesweit,383962.0,0.9,-0.0895687594084831,1,1,,0,-0.0697737758099788,2.960666666666667
1944,2016,BKK mkk - meine Krankenkasse,2,410235,0.9,0.936567143272536,Bundesweit,405677.0,0.9,-0.0112355396041678,0,2,0.9,0,0.0055076898593112,0.948162571059224
1945,2016,BKK mkk - meine Krankenkasse,3,412172,0.9,0.936567143272536,Bundesweit,410235.0,0.9,-0.0047216839128792,0,3,0.9,0,-0.0002264997884385,0.9514959043925572
1946,2016,BKK mkk - meine Krankenkasse,4,414740,0.9,0.936567143272536,Bundesweit,412172.0,0.9,-0.006230408664344,0,4,0.9,0,0.0029235628197018,0.9514959043925572
1947,2017,BKK mkk - meine Krankenkasse,1,415553,0.9,0.943007006291683,Bundesweit,414740.0,0.9,-0.0019602642619472,0,1,0.9,0,-0.003026272154134,1.0087156228535732
1948,2017,BKK mkk - meine Krankenkasse,2,419468,0.9,0.943007006291683,Bundesweit,415553.0,0.9,-0.0094211809323961,0,2,0.9,0,0.0058430199925994,1.016493400631351
1949,2017,BKK mkk - meine Krankenkasse,3,421810,0.9,0.943007006291683,Bundesweit,419468.0,0.9,-0.0055832626088283,0,3,0.9,0,-0.0015761937184315,1.0231600672980177
1950,2017,BKK mkk - meine Krankenkasse,4,425810,0.9,0.943007006291683,Bundesweit,421810.0,0.9,-0.0094829425570754,0,4,1.3,1,-0.0005996731644566,1.0231600672980177
1951,2018,BKK mkk - meine Krankenkasse,1,426352,1.3,0.9395998103639632,Bundesweit,425810.0,0.9,-0.0012728681806439,1,1,1.3,0,-0.0029422874124419,1.0232242021366824
1952,2018,BKK mkk - meine Krankenkasse,2,426291,1.3,0.9395998103639632,Bundesweit,426352.0,1.3,0.0001430742672721,0,2,1.3,0,0.0001179166118244,1.0210019799144603
1953,2018,BKK mkk - meine Krankenkasse,3,426841,1.3,0.9395998103639632,Bundesweit,426291.0,1.3,-0.0012901984794424,0,3,1.3,0,-0.0004859041494845,1.0255575354700155
1954,2018,BKK mkk - meine Krankenkasse,4,428749,1.3,0.9395998103639632,Bundesweit,426841.0,1.3,-0.0044700485660936,0,4,1.3,0,0.0013413298226321,1.0255575354700155
1955,2019,BKK mkk - meine Krankenkasse,1,427861,1.3,0.9604203700755995,Bundesweit,428749.0,1.3,0.0020711418568906,0,1,1.3,0,-0.0025127577679211,0.9681111111111113
1956,2019,BKK mkk - meine Krankenkasse,2,429080,1.3,0.9604203700755995,Bundesweit,427861.0,1.3,-0.0028490561186927,0,2,1.3,0,-0.0001878891695321,0.9707037037037038
1957,2019,BKK mkk - meine Krankenkasse,3,428465,1.3,0.9604203700755995,Bundesweit,429080.0,1.3,0.0014332991516733,0,3,1.3,0,-0.0013594931913044,0.9768888888888888
1958,2019,BKK mkk - meine Krankenkasse,4,430262,1.3,0.9604203700755995,Bundesweit,428465.0,1.3,-0.0041940415203108,0,4,1.3,0,0.0005069347662078,0.9768888888888888
1959,2020,BKK mkk - meine Krankenkasse,1,440005,1.3,0.965465200058125,Bundesweit,430262.0,1.3,-0.0226443422844685,0,1,1.3,0,0.0004634118389593,1.0352222222222225
1960,2020,BKK mkk - meine Krankenkasse,2,430604,1.3,0.965465200058125,Bundesweit,440005.0,1.3,0.0213656662992465,0,2,1.3,0,-0.0017172709158931,1.0507777777777778
1961,2020,BKK mkk - meine Krankenkasse,3,431414,1.3,0.965465200058125,Bundesweit,430604.0,1.3,-0.0018810786708901,0,3,1.3,0,-0.0021461547071392,1.0607777777777778
1962,2020,BKK mkk - meine Krankenkasse,4,432665,1.3,0.965465200058125,Bundesweit,431414.0,1.3,-0.0028997668133162,0,4,1.3,0,0.0014365561994398,1.0607777777777778
1963,2021,BKK mkk - meine Krankenkasse,1,431837,1.3,0.99,Bundesweit,432665.0,1.3,0.0019137207770445,0,1,1.3,0,-0.0085785300362441,1.2076666666666669
1964,2021,BKK mkk - meine Krankenkasse,2,433779,1.3,0.99,Bundesweit,431837.0,1.3,-0.0044970671804407,0,2,1.6,1,-0.0063090332715589,1.2076666666666669
1965,2021,BKK mkk - meine Krankenkasse,3,434268,1.6,0.99,Bundesweit,433779.0,1.3,-0.0011273021515564,1,3,1.6,0,-0.005636396767262,1.2075555555555555
1966,2021,BKK mkk - meine Krankenkasse,4,434985,1.6,0.99,Bundesweit,434268.0,1.6,-0.0016510541877366,0,4,1.6,0,-0.0178919353260043,1.2275555555555555
1967,2022,BKK mkk - meine Krankenkasse,1,433857,1.6,0.9999084352542348,Bundesweit,434985.0,1.6,0.0025931928687196,0,1,1.6,0,-0.0040137592284706,1.2583333333333333
1968,2022,BKK mkk - meine Krankenkasse,2,435568,1.6,0.9999084352542348,Bundesweit,433857.0,1.6,-0.0039436957338477,0,2,1.6,0,-0.0061535526691804,1.2627777777777778
1969,2022,BKK mkk - meine Krankenkasse,3,438157,1.6,0.9999084352542348,Bundesweit,435568.0,1.6,-0.0059439628255519,0,3,1.6,0,-0.000713061398455,1.249111111111111
1970,2022,BKK mkk - meine Krankenkasse,4,441323,1.6,0.9999084352542348,Bundesweit,438157.0,1.6,-0.0072257204609306,0,4,1.8,1,-0.0176386763792113,1.249111111111111
1971,2023,BKK mkk - meine Krankenkasse,1,440234,1.8,1.01,Bundesweit,441323.0,1.6,0.002467580434285,1,1,1.8,0,-0.0030754195950648,1.4233333333333331
1972,2023,BKK mkk - meine Krankenkasse,2,439474,1.8,1.01,Bundesweit,440234.0,1.8,0.0017263546204972,0,2,1.8,0,-0.0031549096629125,1.4233333333333331
1973,2023,BKK mkk - meine Krankenkasse,3,439864,1.8,1.01,Bundesweit,439474.0,1.8,-0.0008874245120302,0,3,1.8,0,-0.0006466731786569,1.4177777777777778
1974,2023,BKK mkk - meine Krankenkasse,4,440798,1.8,1.01,Bundesweit,439864.0,1.8,-0.0021233835912918,0,4,1.8,0,-0.0036900182698218,1.4175555555555557
1975,2024,BKK mkk - meine Krankenkasse,1,439171,1.8,1.03,Bundesweit,440798.0,1.8,0.0036910330809123,0,1,1.8,0,-0.0052431560305833,1.5843333333333331
1976,2024,BKK mkk - meine Krankenkasse,2,438987,1.8,1.03,Bundesweit,439171.0,1.8,0.0004189711980071,0,2,2.5,1,-0.0107661830292633,1.5886666666666664
1977,2024,BKK mkk - meine Krankenkasse,3,437445,2.5,1.03,Bundesweit,438987.0,1.8,0.0035126324925339,1,3,2.5,0,-0.0018780063229283,1.6972222222222222
1978,2024,BKK mkk - meine Krankenkasse,4,434411,2.5,1.03,Bundesweit,437445.0,2.5,0.0069357290630822,0,4,3.5,1,0.007121459838466,1.912777777777778
1979,2025,BKK mkk - meine Krankenkasse,1,426342,3.5,1.033060104204938,Bundesweit,434411.0,2.5,0.0185745756898421,1,1,,0,-0.0102488272597024,2.9422222222222225
1980,2016,BKK24,2,97705,1.1,0.8901227955335207,Bundesweit,97358.0,1.1,-0.0035641652457938,0,2,1.1,0,0.0057870595111405,0.9459403488370016
1981,2016,BKK24,3,97768,1.1,0.8901227955335207,Bundesweit,97705.0,1.1,-0.0006447981167801,0,3,1.1,0,-0.0043224695664118,0.949273682170335
1982,2016,BKK24,4,98387,1.1,0.8901227955335207,Bundesweit,97768.0,1.1,-0.0063313149496767,0,4,1.1,0,-0.0040336831698405,0.949273682170335
1983,2017,BKK24,1,98561,1.1,0.8989310428449032,Bundesweit,98387.0,1.1,-0.001768526329698,0,1,1.1,0,-0.0018323213550133,1.0064934006313513
1984,2017,BKK24,2,98721,1.1,0.8989310428449032,Bundesweit,98561.0,1.1,-0.0016233601525958,0,2,1.1,0,0.0051383060048418,1.014271178409129
1985,2017,BKK24,3,98825,1.1,0.8989310428449032,Bundesweit,98721.0,1.1,-0.0010534739315849,0,3,1.1,0,-0.0019393025890787,1.0209378450757955
1986,2017,BKK24,4,99733,1.1,0.8989310428449032,Bundesweit,98825.0,1.1,-0.0091879585125221,0,4,1.1,0,-0.0028622564577326,1.0209378450757955
1987,2018,BKK24,1,99951,1.1,0.9003560653890065,Bundesweit,99733.0,1.1,-0.0021858361826075,0,1,1.1,0,-0.0023763509816095,1.0254464243589043
1988,2018,BKK24,2,100430,1.1,0.9003560653890065,Bundesweit,99951.0,1.1,-0.0047923482506428,0,2,1.1,0,0.0059533281187581,1.0232242021366824
1989,2018,BKK24,3,100453,1.1,0.9003560653890065,Bundesweit,100430.0,1.1,-0.0002290152344916,0,3,1.1,0,-0.0016306399301563,1.027779757692238
1990,2018,BKK24,4,101172,1.1,0.9003560653890065,Bundesweit,100453.0,1.1,-0.007157576179905,0,4,1.0,-1,,1.027779757692238
1991,2019,BKK24,1,101044,1.0,0.9183783945922044,Bundesweit,101172.0,1.1,0.0012651721820266,0,1,1.0,0,-0.0042870081327581,0.9714444444444446
1992,2019,BKK24,2,100771,1.0,0.9183783945922044,Bundesweit,101044.0,1.0,0.0027017932781758,0,2,1.0,0,0.0045441560557027,0.9740370370370371
1993,2019,BKK24,3,100769,1.0,0.9183783945922044,Bundesweit,100771.0,1.0,1.9846979785851087e-05,0,3,1.0,0,-0.0084879403428538,0.9802222222222222
1994,2019,BKK24,4,101590,1.0,0.9183783945922044,Bundesweit,100769.0,1.0,-0.0081473469023211,0,4,1.0,0,-0.0061101195665657,0.9802222222222222
1995,2020,BKK24,1,101484,1.0,0.9308572915861416,Bundesweit,101590.0,1.0,0.0010434097844276,0,1,1.0,0,-0.0057803136796504,1.0385555555555557
1996,2020,BKK24,2,101692,1.0,0.9308572915861416,Bundesweit,101484.0,1.0,-0.0020495841709037,0,2,1.0,0,0.0044259660023586,1.0541111111111112
1997,2020,BKK24,3,101983,1.0,0.9308572915861416,Bundesweit,101692.0,1.0,-0.0028615820320182,0,3,1.0,0,-0.0084778940944524,1.064111111111111
1998,2020,BKK24,4,102902,1.0,0.9308572915861416,Bundesweit,101983.0,1.0,-0.0090113058058696,0,4,1.0,0,-0.0038017191216255,1.064111111111111
1999,2021,BKK24,1,103157,1.0,0.95,Bundesweit,102902.0,1.0,-0.0024780859458513,0,1,1.0,0,-0.0073218909168077,1.211
2000,2021,BKK24,2,105318,1.0,0.95,Bundesweit,103157.0,1.0,-0.020948651085239,0,2,1.0,0,0.0059971325260893,1.211
2001,2021,BKK24,3,106441,1.0,0.95,Bundesweit,105318.0,1.0,-0.0106629446058603,0,3,2.5,1,-0.0171783963589738,1.2142222222222223
2002,2021,BKK24,4,107565,2.5,0.95,Bundesweit,106441.0,1.0,-0.0105598406629024,1,4,2.5,0,0.0003152374284283,1.2175555555555555
2003,2022,BKK24,1,95725,2.5,0.9857689632751152,Bundesweit,107565.0,2.5,0.1100729791288988,0,1,2.5,0,-0.0290649819565252,1.2483333333333333
2004,2022,BKK24,2,94430,2.5,0.9857689632751152,Bundesweit,95725.0,2.5,0.0135283363802559,0,2,1.49,-1,,1.2527777777777778
2005,2022,BKK24,3,93893,1.49,0.9857689632751152,Bundesweit,94430.0,2.5,0.0056867520914963,0,3,1.49,0,-0.0238407162866976,1.2503333333333333
2006,2022,BKK24,4,94216,1.49,0.9857689632751152,Bundesweit,93893.0,1.49,-0.0034400860554034,0,4,1.79,1,-0.0060681452109741,1.2503333333333333
2007,2023,BKK24,1,93902,1.79,1.0,Bundesweit,94216.0,1.49,0.0033327672582151,1,1,1.79,0,-0.0025696946601733,1.4234444444444443
2008,2023,BKK24,2,93455,1.79,1.0,Bundesweit,93902.0,1.79,0.0047602819961236,0,2,1.79,0,0.0110601561779913,1.4234444444444443
2009,2023,BKK24,3,93257,1.79,1.0,Bundesweit,93455.0,1.79,0.0021186667380022,0,3,1.79,0,0.0349096406922481,1.417888888888889
2010,2023,BKK24,4,93505,1.79,1.0,Bundesweit,93257.0,1.79,-0.0026593177992,0,4,1.89,1,0.0015240686345673,1.4176666666666666
2011,2024,BKK24,1,92780,1.89,1.03,Bundesweit,93505.0,1.79,0.0077535960643815,1,1,1.89,0,0.0333659599303311,1.5833333333333333
2012,2024,BKK24,2,92001,1.89,1.03,Bundesweit,92780.0,1.89,0.0083962060788963,0,2,2.55,1,0.0004441905935807,1.5876666666666668
2013,2024,BKK24,3,91954,2.55,1.03,Bundesweit,92001.0,1.89,0.0005108640123476,1,3,3.25,1,-0.0029294715128162,1.6966666666666663
2014,2024,BKK24,4,90830,3.25,1.03,Bundesweit,91954.0,2.55,0.0122235030558757,1,4,3.25,0,-0.013907530143017,1.9044444444444448
2015,2025,BKK24,1,88383,3.25,1.048617863292948,Bundesweit,90830.0,3.25,0.0269404381812176,0,1,,0,-0.0215798119376397,2.9450000000000003
2016,2016,BMW BKK,2,118642,0.9,0.7642362390351608,betriebsbezogen,117162.0,0.9,-0.0126320820743927,0,2,0.9,0,-0.0007462607049104,0.948162571059224
2017,2016,BMW BKK,3,119753,0.9,0.7642362390351608,betriebsbezogen,118642.0,0.9,-0.0093643060636199,0,3,0.9,0,-0.0060641790871618,0.9514959043925572
2018,2016,BMW BKK,4,122059,0.9,0.7642362390351608,betriebsbezogen,119753.0,0.9,-0.0192563025560946,0,4,0.9,0,0.002297675654207,0.9514959043925572
2019,2017,BMW BKK,1,122433,0.9,0.7649241399607737,betriebsbezogen,122059.0,0.9,-0.0030640919555297,0,1,0.9,0,-0.0096634764491743,1.0087156228535732
2020,2017,BMW BKK,2,123325,0.9,0.7649241399607737,betriebsbezogen,122433.0,0.9,-0.0072856174397425,0,2,0.9,0,-0.0003466231743768,1.016493400631351
2021,2017,BMW BKK,3,124413,0.9,0.7649241399607737,betriebsbezogen,123325.0,0.9,-0.0088222177174133,0,3,0.9,0,-0.0061349291398781,1.0231600672980177
2022,2017,BMW BKK,4,126594,0.9,0.7649241399607737,betriebsbezogen,124413.0,0.9,-0.017530322393962,0,4,0.9,0,-0.0008358234087782,1.0231600672980177
2023,2018,BMW BKK,1,127394,0.9,0.7608973055467531,betriebsbezogen,126594.0,0.9,-0.0063194148221874,0,1,0.9,0,-0.0081698085805256,1.0276686465811269
2024,2018,BMW BKK,2,128805,0.9,0.7608973055467531,betriebsbezogen,127394.0,0.9,-0.0110758748449691,0,2,0.9,0,0.0003164687121898,1.0254464243589043
2025,2018,BMW BKK,3,130021,0.9,0.7608973055467531,betriebsbezogen,128805.0,0.9,-0.0094406273048406,0,3,0.9,0,-0.0065519515710222,1.0300019799144602
2026,2018,BMW BKK,4,132243,0.9,0.7608973055467531,betriebsbezogen,130021.0,0.9,-0.0170895470731651,0,4,0.8,-1,,1.0300019799144602
2027,2019,BMW BKK,1,133086,0.8,0.7724078334689172,betriebsbezogen,132243.0,0.9,-0.0063746285247612,0,1,0.8,0,-0.0081095385814888,0.9736666666666668
2028,2019,BMW BKK,2,134618,0.8,0.7724078334689172,betriebsbezogen,133086.0,0.8,-0.0115113535608553,0,2,0.8,0,-0.000236391953484,0.9762592592592594
2029,2019,BMW BKK,3,135682,0.8,0.7724078334689172,betriebsbezogen,134618.0,0.8,-0.0079038464395548,0,3,0.8,0,-0.0062671737980284,0.9824444444444445
2030,2019,BMW BKK,4,137471,0.8,0.7724078334689172,betriebsbezogen,135682.0,0.8,-0.0131852419628248,0,4,0.8,0,-0.0030104010506947,0.9824444444444445
2031,2020,BMW BKK,1,137769,0.8,0.7721370698929795,betriebsbezogen,137471.0,0.8,-0.0021677299212197,0,1,0.8,0,-0.0077543465868917,1.0407777777777778
2032,2020,BMW BKK,2,139263,0.8,0.7721370698929795,betriebsbezogen,137769.0,0.8,-0.0108442392700825,0,2,0.8,0,-0.0004657020339771,1.0563333333333331
2033,2020,BMW BKK,3,139762,0.8,0.7721370698929795,betriebsbezogen,139263.0,0.8,-0.0035831484313852,0,3,0.8,0,-0.0066058758741104,1.0663333333333334
2034,2020,BMW BKK,4,141398,0.8,0.7721370698929795,betriebsbezogen,139762.0,0.8,-0.0117056138292239,0,4,0.8,0,-0.0056085028535195,1.0663333333333334
2035,2021,BMW BKK,1,141119,0.8,0.81,betriebsbezogen,141398.0,0.8,0.00197315379284,0,1,0.8,0,-0.0016975887356521,1.2132222222222222
2036,2021,BMW BKK,2,142547,0.8,0.81,betriebsbezogen,141119.0,0.8,-0.0101191193248251,0,2,0.8,0,0.0448641285221271,1.2132222222222222
2037,2021,BMW BKK,3,143457,0.8,0.81,betriebsbezogen,142547.0,0.8,-0.0063838593586676,0,3,0.8,0,0.0038361271416215,1.2164444444444444
2038,2021,BMW BKK,4,145102,0.8,0.81,betriebsbezogen,143457.0,0.8,-0.0114668506939361,0,4,0.3,-1,,1.2364444444444445
2039,2022,BMW BKK,1,145334,0.3,0.8158864782788261,betriebsbezogen,145102.0,0.8,-0.0015988752739452,0,1,0.3,0,-0.0045098517158518,1.2727777777777778
2040,2022,BMW BKK,2,147667,0.3,0.8158864782788261,betriebsbezogen,145334.0,0.3,-0.0160526786574373,0,2,0.3,0,-0.0311888335988812,1.2772222222222225
2041,2022,BMW BKK,3,149963,0.3,0.8158864782788261,betriebsbezogen,147667.0,0.3,-0.0155484976331881,0,3,0.3,0,-0.0308096571608085,1.2635555555555555
2042,2022,BMW BKK,4,152325,0.3,0.8158864782788261,betriebsbezogen,149963.0,0.3,-0.015750551802778,0,4,0.3,0,0.0114227273638392,1.2635555555555555
2043,2023,BMW BKK,1,153616,0.3,0.79,betriebsbezogen,152325.0,0.3,-0.0084752995240439,0,1,0.3,0,-0.0314773550625559,1.44
2044,2023,BMW BKK,2,155786,0.3,0.79,betriebsbezogen,153616.0,0.3,-0.0141261326945109,0,2,0.3,0,-0.0166671387713251,1.44
2045,2023,BMW BKK,3,157658,0.3,0.79,betriebsbezogen,155786.0,0.3,-0.0120164841513358,0,3,0.3,0,-0.0257777462192963,1.4344444444444444
2046,2023,BMW BKK,4,160438,0.3,0.79,betriebsbezogen,157658.0,0.3,-0.0176331045681157,0,4,0.9,1,0.0684572474900163,1.434222222222222
2047,2024,BMW BKK,1,161953,0.9,0.8,betriebsbezogen,160438.0,0.3,-0.0094429000610827,1,1,0.9,0,-0.0322793709548704,1.5943333333333332
2048,2024,BMW BKK,2,164312,0.9,0.8,betriebsbezogen,161953.0,0.9,-0.0145659543200805,0,2,1.3,1,-0.0084186623178323,1.598666666666667
2049,2024,BMW BKK,3,166481,1.3,0.8,betriebsbezogen,164312.0,0.9,-0.0132004966161935,1,3,1.3,0,-0.000436910877949,1.7105555555555554
2050,2024,BMW BKK,4,168944,1.3,0.8,betriebsbezogen,166481.0,1.3,-0.0147944810518918,0,4,2.9,1,-0.016561797113122,1.926111111111111
2051,2025,BMW BKK,1,169633,2.9,0.7891496477447284,betriebsbezogen,168944.0,1.3,-0.0040782744578085,1,1,,0,-0.004047642351039,2.9488888888888893
2052,2016,Bertelsmann BKK,2,35000,1.05,0.7594529040028013,Bundesweit,34392.0,1.05,-0.0176785298906722,0,2,1.05,0,0.007370201986925,0.9464959043925572
2053,2016,Bertelsmann BKK,3,35276,1.05,0.7594529040028013,Bundesweit,35000.0,1.05,-0.0078857142857142,0,3,1.05,0,-0.0096140138818135,0.9498292377258906
2054,2016,Bertelsmann BKK,4,35859,1.05,0.7594529040028013,Bundesweit,35276.0,1.05,-0.0165268170994443,0,4,1.28,1,-0.0178749937207985,0.9498292377258906
2055,2017,Bertelsmann BKK,1,35287,1.28,0.7752658634362549,Bundesweit,35859.0,1.05,0.0159513650687414,1,1,1.28,0,-0.0108692472714071,1.004493400631351
2056,2017,Bertelsmann BKK,2,35432,1.28,0.7752658634362549,Bundesweit,35287.0,1.28,-0.0041091620143395,0,2,1.28,0,0.0136261542525918,1.012271178409129
2057,2017,Bertelsmann BKK,3,35391,1.28,0.7752658634362549,Bundesweit,35432.0,1.28,0.0011571460826371,0,3,1.28,0,-0.0068518741805246,1.0189378450757955
2058,2017,Bertelsmann BKK,4,35624,1.28,0.7752658634362549,Bundesweit,35391.0,1.28,-0.0065835946992173,0,4,1.2,-1,,1.0189378450757955
2059,2018,Bertelsmann BKK,1,35520,1.2,0.7817328576839817,Bundesweit,35624.0,1.28,0.0029193801931282,0,1,1.2,0,-0.0043415150808006,1.0243353132477933
2060,2018,Bertelsmann BKK,2,35579,1.2,0.7817328576839817,Bundesweit,35520.0,1.2,-0.001661036036036,0,2,1.2,0,0.0053804936526539,1.0221130910255714
2061,2018,Bertelsmann BKK,3,35474,1.2,0.7817328576839817,Bundesweit,35579.0,1.2,0.0029511790663031,0,3,1.2,0,-0.0051201854864709,1.0266686465811268
2062,2018,Bertelsmann BKK,4,35683,1.2,0.7817328576839817,Bundesweit,35474.0,1.2,-0.0058916389468343,0,4,1.1,-1,,1.0266686465811268
