Year,Provider,Quarter,Members,ACR,RiskFactor,Regionality,Members_Lag,Rate_Lag,ChurnRate,Treatment
2018,Betriebskrankenkasse Mobil,4,763201,1.1,0.7432177726617077,Bundesweit,763269.0,1.1,8.909047793110947e-05,0
2019,Betriebskrankenkasse Mobil,1,753565,1.1,0.7726822964014033,Bundesweit,763201.0,1.1,0.012625769620322825,0
2019,Betriebskrankenkasse Mobil,2,754250,1.1,0.7726822964014033,Bundesweit,753565.0,1.1,-0.000909012493945446,0
2019,Betriebskrankenkasse Mobil,3,748148,1.1,0.7726822964014033,Bundesweit,754250.0,1.1,0.008090155783891283,0
2019,Betriebskrankenkasse Mobil,4,748126,1.1,0.7726822964014033,Bundesweit,748148.0,1.1,2.9405946417019092e-05,0
2020,Betriebskrankenkasse Mobil,1,747233,1.1,0.7865590078537406,Bundesweit,748126.0,1.1,0.0011936491981297268,0
2020,Betriebskrankenkasse Mobil,2,745036,1.1,0.7865590078537406,Bundesweit,747233.0,1.1,0.0029401806397736717,0
2020,Betriebskrankenkasse Mobil,3,743757,1.1,0.7865590078537406,Bundesweit,745036.0,1.1,0.0017166955690731723,0
2020,Betriebskrankenkasse Mobil,4,746785,1.1,0.7865590078537406,Bundesweit,743757.0,1.1,-0.004071222186816393,0
2021,Betriebskrankenkasse Mobil,1,740453,1.29,0.82,Bundesweit,746785.0,1.1,0.008479013370648847,1
2021,Betriebskrankenkasse Mobil,2,730900,1.29,0.82,Bundesweit,740453.0,1.29,0.012901561611608029,0
2021,Betriebskrankenkasse Mobil,3,728412,1.29,0.82,Bundesweit,730900.0,1.29,0.003404022438090026,0
2021,Betriebskrankenkasse Mobil,4,732979,1.29,0.82,Bundesweit,728412.0,1.29,-0.0062698033530474515,0
2022,Betriebskrankenkasse Mobil,1,728783,1.29,0.8544892519611087,Bundesweit,732979.0,1.29,0.005724584196818735,0
2022,Betriebskrankenkasse Mobil,2,730669,1.29,0.8544892519611087,Bundesweit,728783.0,1.29,-0.0025878759521009683,0
2022,Betriebskrankenkasse Mobil,3,731189,1.29,0.8544892519611087,Bundesweit,730669.0,1.29,-0.0007116765594270457,0
2022,Betriebskrankenkasse Mobil,4,735243,1.29,0.8544892519611087,Bundesweit,731189.0,1.29,-0.005544394130655685,0
2023,Betriebskrankenkasse Mobil,1,732932,1.49,0.86,Bundesweit,735243.0,1.29,0.003143178513770277,1
2023,Betriebskrankenkasse Mobil,2,732000,1.49,0.86,Bundesweit,732932.0,1.49,0.0012716050056485457,0
2023,Betriebskrankenkasse Mobil,3,731243,1.49,0.86,Bundesweit,732000.0,1.49,0.001034153005464481,0
2023,Betriebskrankenkasse Mobil,4,734954,1.49,0.86,Bundesweit,731243.0,1.49,-0.005074920375306157,0
2024,Betriebskrankenkasse Mobil,1,732828,1.49,0.89,Bundesweit,734954.0,1.49,0.0028926980464083468,0
2024,Betriebskrankenkasse Mobil,2,734657,1.49,0.89,Bundesweit,732828.0,1.49,-0.0024958107495892624,0
2024,Betriebskrankenkasse Mobil,3,736418,1.49,0.89,Bundesweit,734657.0,1.49,-0.002397036984606422,0
2024,Betriebskrankenkasse Mobil,4,742685,1.49,0.89,Bundesweit,736418.0,1.49,-0.008510112463302091,0
2025,Betriebskrankenkasse Mobil,1,742965,3.89,0.9040590559167282,Bundesweit,742685.0,1.49,-0.0003770104418427732,1
2016,Bosch BKK,2,156551,0.9,0.8686206520365717,Regional,154985.0,0.9,-0.010104203632609608,0
2016,Bosch BKK,3,157896,0.9,0.8686206520365717,Regional,156551.0,0.9,-0.008591449431814552,0
2016,Bosch BKK,4,159357,0.9,0.8686206520365717,Regional,157896.0,0.9,-0.009252925976592188,0
2017,Bosch BKK,1,159703,0.9,0.864426889948548,Regional,159357.0,0.9,-0.0021712256129319705,0
2017,Bosch BKK,2,160965,0.9,0.864426889948548,Regional,159703.0,0.9,-0.007902168400092672,0
2017,Bosch BKK,3,161710,0.9,0.864426889948548,Regional,160965.0,0.9,-0.004628335352405802,0
2017,Bosch BKK,4,163028,0.9,0.864426889948548,Regional,161710.0,0.9,-0.00815039267825119,0
2018,Bosch BKK,1,163716,0.9,0.862744412273879,Regional,163028.0,0.9,-0.004220133964717717,0
2018,Bosch BKK,2,165046,0.9,0.862744412273879,Regional,163716.0,0.9,-0.008123824183341885,0
2018,Bosch BKK,3,165763,0.9,0.862744412273879,Regional,165046.0,0.9,-0.004344243423045696,0
2018,Bosch BKK,4,167226,0.9,0.862744412273879,Regional,165763.0,0.9,-0.008825853779190772,0
2019,Bosch BKK,1,167322,0.9,0.8724963748726184,Regional,167226.0,0.9,-0.0005740734096372574,0
2019,Bosch BKK,2,168538,0.9,0.8724963748726184,Regional,167322.0,0.9,-0.007267424486917441,0
2019,Bosch BKK,3,169094,0.9,0.8724963748726184,Regional,168538.0,0.9,-0.0032989592851463763,0
2019,Bosch BKK,4,169955,0.9,0.8724963748726184,Regional,169094.0,0.9,-0.005091842407181804,0
2020,Bosch BKK,1,169673,0.9,0.878836508823778,Regional,169955.0,0.9,0.0016592627460210055,0
2020,Bosch BKK,2,170619,0.9,0.878836508823778,Regional,169673.0,0.9,-0.005575430386684977,0
2020,Bosch BKK,3,171006,0.9,0.878836508823778,Regional,170619.0,0.9,-0.0022682116294199355,0
2020,Bosch BKK,4,171382,0.9,0.878836508823778,Regional,171006.0,0.9,-0.002198753260119528,0
2021,Bosch BKK,1,171182,1.2,0.89,Regional,171382.0,0.9,0.0011669836972377497,1
2021,Bosch BKK,2,171345,1.2,0.89,Regional,171182.0,1.2,-0.000952202918531154,0
2021,Bosch BKK,3,171641,1.2,0.89,Regional,171345.0,1.2,-0.0017275088272199364,0
2021,Bosch BKK,4,172084,1.2,0.89,Regional,171641.0,1.2,-0.0025809684166370507,0
2022,Bosch BKK,1,171811,1.2,0.8944188644899177,Regional,172084.0,1.2,0.0015864345319727576,0
2022,Bosch BKK,2,172901,1.2,0.8944188644899177,Regional,171811.0,1.2,-0.006344180523947827,0
2022,Bosch BKK,3,173605,1.2,0.8944188644899177,Regional,172901.0,1.2,-0.00407169420651124,0
2022,Bosch BKK,4,174183,1.2,0.8944188644899177,Regional,173605.0,1.2,-0.0033293971947812562,0
2023,Bosch BKK,1,174362,1.5,0.88,Regional,174183.0,1.2,-0.0010276548228013067,1
2023,Bosch BKK,2,174931,1.5,0.88,Regional,174362.0,1.5,-0.003263325724641837,0
2023,Bosch BKK,3,175019,1.5,0.88,Regional,174931.0,1.5,-0.0005030554904505204,0
2023,Bosch BKK,4,175619,1.5,0.88,Regional,175019.0,1.5,-0.0034281992240842423,0
2024,Bosch BKK,1,175455,1.5,0.88,Regional,175619.0,1.5,0.0009338397326029644,0
2024,Bosch BKK,2,176327,1.5,0.88,Regional,175455.0,1.5,-0.004969935311048417,0
2024,Bosch BKK,3,176715,1.5,0.88,Regional,176327.0,1.5,-0.00220045710526465,0
2024,Bosch BKK,4,177108,1.5,0.88,Regional,176715.0,1.5,-0.0022239198709786945,0
2025,Bosch BKK,1,176927,2.68,0.8754571534808744,Regional,177108.0,1.5,0.0010219752919122796,1
2016,Continentale Betriebskrankenkasse,2,66061,1.1,0.8391126460516318,Bundesweit,65722.0,1.1,-0.005158090137244758,0
2016,Continentale Betriebskrankenkasse,3,66657,1.1,0.8391126460516318,Bundesweit,66061.0,1.1,-0.009021964547917833,0
2016,Continentale Betriebskrankenkasse,4,67575,1.1,0.8391126460516318,Bundesweit,66657.0,1.1,-0.013771996939556235,0
2017,Continentale Betriebskrankenkasse,1,67879,1.3,0.8441756237129985,Bundesweit,67575.0,1.1,-0.004498705142434332,1
2017,Continentale Betriebskrankenkasse,2,67787,1.3,0.8441756237129985,Bundesweit,67879.0,1.3,0.0013553529073793073,0
2017,Continentale Betriebskrankenkasse,3,67863,1.3,0.8441756237129985,Bundesweit,67787.0,1.3,-0.0011211589242775164,0
2017,Continentale Betriebskrankenkasse,4,68351,1.3,0.8441756237129985,Bundesweit,67863.0,1.3,-0.0071909582541296434,0
2018,Continentale Betriebskrankenkasse,1,68423,1.3,0.8466961943388455,Bundesweit,68351.0,1.3,-0.001053386197714737,0
2018,Continentale Betriebskrankenkasse,2,68628,1.3,0.8466961943388455,Bundesweit,68423.0,1.3,-0.00299606857343291,0
2018,Continentale Betriebskrankenkasse,3,68705,1.3,0.8466961943388455,Bundesweit,68628.0,1.3,-0.0011219910240718074,0
2018,Continentale Betriebskrankenkasse,4,69179,1.3,0.8466961943388455,Bundesweit,68705.0,1.3,-0.006899061203696965,0
2019,Continentale Betriebskrankenkasse,1,68982,1.1,0.8631349242049929,Bundesweit,69179.0,1.3,0.0028476849911100188,0
2019,Continentale Betriebskrankenkasse,2,69421,1.1,0.8631349242049929,Bundesweit,68982.0,1.1,-0.006363979009016845,0
2019,Continentale Betriebskrankenkasse,3,69441,1.1,0.8631349242049929,Bundesweit,69421.0,1.1,-0.00028809726163552815,0
2019,Continentale Betriebskrankenkasse,4,69920,1.1,0.8631349242049929,Bundesweit,69441.0,1.1,-0.006897942137930041,0
2020,Continentale Betriebskrankenkasse,1,69801,1.3,0.8704242150628113,Bundesweit,69920.0,1.1,0.001701945080091533,1
2020,Continentale Betriebskrankenkasse,2,69864,1.3,0.8704242150628113,Bundesweit,69801.0,1.3,-0.0009025658658185412,0
2020,Continentale Betriebskrankenkasse,3,70001,1.3,0.8704242150628113,Bundesweit,69864.0,1.3,-0.0019609527081186303,0
2020,Continentale Betriebskrankenkasse,4,70316,1.3,0.8704242150628113,Bundesweit,70001.0,1.3,-0.004499935715204069,0
2021,Continentale Betriebskrankenkasse,1,70174,1.4,0.89,Bundesweit,70316.0,1.3,0.0020194550315717616,1
2021,Continentale Betriebskrankenkasse,2,70062,1.4,0.89,Bundesweit,70174.0,1.4,0.0015960327186707328,0
2021,Continentale Betriebskrankenkasse,3,69997,1.4,0.89,Bundesweit,70062.0,1.4,0.0009277497074020154,0
2021,Continentale Betriebskrankenkasse,4,70426,1.4,0.89,Bundesweit,69997.0,1.4,-0.006128834092889696,0
2022,Continentale Betriebskrankenkasse,1,70287,1.25,0.9014722194591054,Bundesweit,70426.0,1.4,0.001973702893817624,0
2022,Continentale Betriebskrankenkasse,2,70590,1.25,0.9014722194591054,Bundesweit,70287.0,1.25,-0.004310896751888685,0
2022,Continentale Betriebskrankenkasse,3,71263,1.25,0.9014722194591054,Bundesweit,70590.0,1.25,-0.009533928318458704,0
2022,Continentale Betriebskrankenkasse,4,72173,1.25,0.9014722194591054,Bundesweit,71263.0,1.25,-0.012769599932643868,0
2023,Continentale Betriebskrankenkasse,1,72363,1.4,0.9,Bundesweit,72173.0,1.25,-0.002632563423995123,1
2023,Continentale Betriebskrankenkasse,2,72666,1.4,0.9,Bundesweit,72363.0,1.4,-0.004187222751958874,0
2023,Continentale Betriebskrankenkasse,3,72906,1.4,0.9,Bundesweit,72666.0,1.4,-0.003302782594335728,0
2023,Continentale Betriebskrankenkasse,4,73408,1.4,0.9,Bundesweit,72906.0,1.4,-0.006885578690368419,0
2024,Continentale Betriebskrankenkasse,1,73384,1.6,0.91,Bundesweit,73408.0,1.4,0.00032693984306887534,1
2024,Continentale Betriebskrankenkasse,2,73575,1.6,0.91,Bundesweit,73384.0,1.6,-0.0026027471928485773,0
2024,Continentale Betriebskrankenkasse,3,73761,2.2,0.91,Bundesweit,73575.0,1.6,-0.002528032619775739,1
2024,Continentale Betriebskrankenkasse,4,74082,2.2,0.91,Bundesweit,73761.0,2.2,-0.004351893276934965,0
2025,Continentale Betriebskrankenkasse,1,73742,3.329999999999999,0.9126468900091952,Bundesweit,74082.0,2.2,0.0045895089225452875,1
2016,DAK Gesundheit,2,4790249,1.5,1.123848256780286,Bundesweit,4935679.0,1.5,0.029465044221879098,0
2016,DAK Gesundheit,3,4765120,1.5,1.123848256780286,Bundesweit,4790249.0,1.5,0.005245865089685317,0
2016,DAK Gesundheit,4,4765393,1.5,1.123848256780286,Bundesweit,4765120.0,1.5,-5.729131690282721e-05,0
2017,DAK Gesundheit,1,4736244,1.5,1.13570402723201,Bundesweit,4765393.0,1.5,0.006116809253717374,0
2017,DAK Gesundheit,2,4726178,1.5,1.13570402723201,Bundesweit,4736244.0,1.5,0.002125312800607401,0
2017,DAK Gesundheit,3,4716151,1.5,1.13570402723201,Bundesweit,4726178.0,1.5,0.0021215874645432314,0
2017,DAK Gesundheit,4,4719321,1.5,1.13570402723201,Bundesweit,4716151.0,1.5,-0.0006721582917934561,0
2018,DAK Gesundheit,1,4677433,1.5,1.138807768289121,Bundesweit,4719321.0,1.5,0.008875853115310445,0
2018,DAK Gesundheit,2,4668460,1.5,1.138807768289121,Bundesweit,4677433.0,1.5,0.0019183599209224376,0
2018,DAK Gesundheit,3,4656790,1.5,1.138807768289121,Bundesweit,4668460.0,1.5,0.0024997536660911735,0
2018,DAK Gesundheit,4,4653661,1.5,1.138807768289121,Bundesweit,4656790.0,1.5,0.0006719220750774675,0
2019,DAK Gesundheit,1,4608457,1.5,1.154017395648864,Bundesweit,4653661.0,1.5,0.00971364265682438,0
2019,DAK Gesundheit,2,4620166,1.5,1.154017395648864,Bundesweit,4608457.0,1.5,-0.002540763643883408,0
2019,DAK Gesundheit,3,4609837,1.5,1.154017395648864,Bundesweit,4620166.0,1.5,0.0022356339577409125,0
2019,DAK Gesundheit,4,4615288,1.5,1.154017395648864,Bundesweit,4609837.0,1.5,-0.0011824713108077357,0
2020,DAK Gesundheit,1,4581496,1.5,1.153722293384072,Bundesweit,4615288.0,1.5,0.007321753268701758,0
2020,DAK Gesundheit,2,4587285,1.5,1.153722293384072,Bundesweit,4581496.0,1.5,-0.0012635610726278053,0
2020,DAK Gesundheit,3,4583756,1.5,1.153722293384072,Bundesweit,4587285.0,1.5,0.000769300359580885,0
2020,DAK Gesundheit,4,4583668,1.5,1.153722293384072,Bundesweit,4583756.0,1.5,1.9198229574174542e-05,0
2021,DAK Gesundheit,1,4546264,1.5,1.16,Bundesweit,4583668.0,1.5,0.008160276878691912,0
2021,DAK Gesundheit,2,4554011,1.5,1.16,Bundesweit,4546264.0,1.5,-0.0017040365451720357,0
2021,DAK Gesundheit,3,4547804,1.5,1.16,Bundesweit,4554011.0,1.5,0.0013629743098995588,0
2021,DAK Gesundheit,4,4543493,1.5,1.16,Bundesweit,4547804.0,1.5,0.0009479300339240653,0
2022,DAK Gesundheit,1,4509519,1.5,1.163880139254498,Bundesweit,4543493.0,1.5,0.007477506843303159,0
2022,DAK Gesundheit,2,4521910,1.5,1.163880139254498,Bundesweit,4509519.0,1.5,-0.0027477431628517364,0
2022,DAK Gesundheit,3,4530588,1.5,1.163880139254498,Bundesweit,4521910.0,1.5,-0.001919100557065488,0
2022,DAK Gesundheit,4,4544640,1.5,1.163880139254498,Bundesweit,4530588.0,1.5,-0.0031015841652341815,0
2023,DAK Gesundheit,1,4525352,1.7,1.17,Bundesweit,4544640.0,1.5,0.0042441205464019156,1
2023,DAK Gesundheit,2,4525367,1.7,1.17,Bundesweit,4525352.0,1.7,-3.3146592795433373e-06,0
2023,DAK Gesundheit,3,4520240,1.7,1.17,Bundesweit,4525367.0,1.7,0.0011329467864153338,0
2023,DAK Gesundheit,4,4520161,1.7,1.17,Bundesweit,4520240.0,1.7,1.7476948126648143e-05,0
2024,DAK Gesundheit,1,4486823,1.7,1.17,Bundesweit,4520161.0,1.7,0.007375401008946363,0
2024,DAK Gesundheit,2,4504896,1.7,1.17,Bundesweit,4486823.0,1.7,-0.004028017151556903,0
2024,DAK Gesundheit,3,4503233,1.7,1.17,Bundesweit,4504896.0,1.7,0.00036915391609484435,0
2024,DAK Gesundheit,4,4501835,1.7,1.17,Bundesweit,4503233.0,1.7,0.00031044363016526126,0
2025,DAK Gesundheit,1,4468295,2.8,1.164807906732845,Bundesweit,4501835.0,1.7,0.007450295268484963,1
2016,DIE BERGISCHE KRANKENKASSE,2,54025,1.0,0.7301904058226515,Regional,52936.0,1.0,-0.020572011485567476,0
2016,DIE BERGISCHE KRANKENKASSE,3,54390,1.0,0.7301904058226515,Regional,54025.0,1.0,-0.006756131420638593,0
2016,DIE BERGISCHE KRANKENKASSE,4,54970,1.0,0.7301904058226515,Regional,54390.0,1.0,-0.010663724949439235,0
2017,DIE BERGISCHE KRANKENKASSE,1,55011,1.39,0.7557687235748868,Regional,54970.0,1.0,-0.000745861378933964,1
2017,DIE BERGISCHE KRANKENKASSE,2,54035,1.39,0.7557687235748868,Regional,55011.0,1.39,0.0177419061642217,0
2017,DIE BERGISCHE KRANKENKASSE,3,53863,1.39,0.7557687235748868,Regional,54035.0,1.39,0.0031831220505228095,0
2017,DIE BERGISCHE KRANKENKASSE,4,54083,1.39,0.7557687235748868,Regional,53863.0,1.39,-0.004084436440599298,0
2018,DIE BERGISCHE KRANKENKASSE,1,53997,1.39,0.7572065654695085,Regional,54083.0,1.39,0.0015901484754913744,0
2018,DIE BERGISCHE KRANKENKASSE,2,53843,1.39,0.7572065654695085,Regional,53997.0,1.39,0.0028520102968683445,0
2018,DIE BERGISCHE KRANKENKASSE,3,53671,1.39,0.7572065654695085,Regional,53843.0,1.39,0.003194472819122263,0
2018,DIE BERGISCHE KRANKENKASSE,4,53828,1.39,0.7572065654695085,Regional,53671.0,1.39,-0.0029252296398427457,0
2019,DIE BERGISCHE KRANKENKASSE,1,53785,1.15,0.7810326161731236,Regional,53828.0,1.39,0.0007988407520249684,0
2019,DIE BERGISCHE KRANKENKASSE,2,53776,1.15,0.7810326161731236,Regional,53785.0,1.15,0.00016733289950729758,0
2019,DIE BERGISCHE KRANKENKASSE,3,53694,1.15,0.7810326161731236,Regional,53776.0,1.15,0.0015248437964891402,0
2019,DIE BERGISCHE KRANKENKASSE,4,53878,1.15,0.7810326161731236,Regional,53694.0,1.15,-0.0034268260885760046,0
2020,DIE BERGISCHE KRANKENKASSE,1,53872,1.28,0.7906745499417952,Regional,53878.0,1.15,0.00011136270834106685,1
2020,DIE BERGISCHE KRANKENKASSE,2,53845,1.28,0.7906745499417952,Regional,53872.0,1.28,0.0005011880011880012,0
2020,DIE BERGISCHE KRANKENKASSE,3,53921,1.28,0.7906745499417952,Regional,53845.0,1.28,-0.0014114588169746494,0
2020,DIE BERGISCHE KRANKENKASSE,4,54289,1.28,0.7906745499417952,Regional,53921.0,1.28,-0.0068247992433374755,0
2021,DIE BERGISCHE KRANKENKASSE,1,54281,1.4,0.83,Regional,54289.0,1.28,0.0001473595019248835,1
2021,DIE BERGISCHE KRANKENKASSE,2,54287,1.4,0.83,Regional,54281.0,1.4,-0.00011053591496103609,0
2021,DIE BERGISCHE KRANKENKASSE,3,54341,1.4,0.83,Regional,54287.0,1.4,-0.0009947132831064527,0
2021,DIE BERGISCHE KRANKENKASSE,4,54459,1.4,0.83,Regional,54341.0,1.4,-0.002171472736975764,0
2022,DIE BERGISCHE KRANKENKASSE,1,54745,1.4,0.8777026732523129,Regional,54459.0,1.4,-0.005251657210011201,0
2022,DIE BERGISCHE KRANKENKASSE,2,55239,1.4,0.8777026732523129,Regional,54745.0,1.4,-0.009023655128322221,0
2022,DIE BERGISCHE KRANKENKASSE,3,55722,1.4,0.8777026732523129,Regional,55239.0,1.4,-0.008743822299462337,0
2022,DIE BERGISCHE KRANKENKASSE,4,56256,1.4,0.8777026732523129,Regional,55722.0,1.4,-0.009583288467750618,0
2023,DIE BERGISCHE KRANKENKASSE,1,56507,1.6,0.89,Regional,56256.0,1.4,-0.00446174630261661,1
2023,DIE BERGISCHE KRANKENKASSE,2,56784,1.6,0.89,Regional,56507.0,1.6,-0.004902047533933849,0
2023,DIE BERGISCHE KRANKENKASSE,3,57090,1.6,0.89,Regional,56784.0,1.6,-0.005388841927303466,0
2023,DIE BERGISCHE KRANKENKASSE,4,57484,1.6,0.89,Regional,57090.0,1.6,-0.006901383779996497,0
2024,DIE BERGISCHE KRANKENKASSE,1,57785,1.99,0.92,Regional,57484.0,1.6,-0.005236239649293716,1
2024,DIE BERGISCHE KRANKENKASSE,2,58267,1.99,0.92,Regional,57785.0,1.99,-0.00834126503417842,0
2024,DIE BERGISCHE KRANKENKASSE,3,58521,1.99,0.92,Regional,58267.0,1.99,-0.004359242796093844,0
2024,DIE BERGISCHE KRANKENKASSE,4,58998,1.99,0.92,Regional,58521.0,1.99,-0.00815092018249859,0
2025,DIE BERGISCHE KRANKENKASSE,1,59004,2.95,0.9471515817702243,Regional,58998.0,1.99,-0.00010169836265636123,1
2016,Debeka BKK,2,71658,0.9,0.5425172357710412,Bundesweit,68405.0,0.9,-0.04755500328923324,0
2016,Debeka BKK,3,74140,0.9,0.5425172357710412,Bundesweit,71658.0,0.9,-0.03463674676937676,0
2016,Debeka BKK,4,78168,0.9,0.5425172357710412,Bundesweit,74140.0,0.9,-0.05432964661451308,0
2017,Debeka BKK,1,83356,0.9,0.5572155574328956,Bundesweit,78168.0,0.9,-0.06636987002353904,0
2017,Debeka BKK,2,87207,0.9,0.5572155574328956,Bundesweit,83356.0,0.9,-0.04619943375401891,0
2017,Debeka BKK,3,89919,0.9,0.5572155574328956,Bundesweit,87207.0,0.9,-0.031098420998314356,0
2017,Debeka BKK,4,95020,0.9,0.5572155574328956,Bundesweit,89919.0,0.9,-0.056728833728133095,0
2018,Debeka BKK,1,97803,0.9,0.5625497144727419,Bundesweit,95020.0,0.9,-0.029288570827194275,0
2018,Debeka BKK,2,100428,0.9,0.5625497144727419,Bundesweit,97803.0,0.9,-0.02683966749486212,0
2018,Debeka BKK,3,102526,0.9,0.5625497144727419,Bundesweit,100428.0,0.9,-0.020890588282152386,0
2018,Debeka BKK,4,107036,0.9,0.5625497144727419,Bundesweit,102526.0,0.9,-0.043988841854749036,0
2019,Debeka BKK,1,109481,0.8,0.5743708300426924,Bundesweit,107036.0,0.9,-0.022842781867782803,0
2019,Debeka BKK,2,112295,0.8,0.5743708300426924,Bundesweit,109481.0,0.8,-0.02570309003388716,0
2019,Debeka BKK,3,114602,0.8,0.5743708300426924,Bundesweit,112295.0,0.8,-0.020544102586936196,0
2019,Debeka BKK,4,118376,0.8,0.5743708300426924,Bundesweit,114602.0,0.8,-0.03293136245440743,0
2020,Debeka BKK,1,120002,0.7,0.5802542621835027,Bundesweit,118376.0,0.8,-0.013735892410623776,0
2020,Debeka BKK,2,122012,0.7,0.5802542621835027,Bundesweit,120002.0,0.7,-0.016749720837986034,0
2020,Debeka BKK,3,124231,0.7,0.5802542621835027,Bundesweit,122012.0,0.7,-0.018186735730911712,0
2020,Debeka BKK,4,127146,0.7,0.5802542621835027,Bundesweit,124231.0,0.7,-0.023464352697796845,0
2021,Debeka BKK,1,127387,0.9,0.6,Bundesweit,127146.0,0.7,-0.0018954587639406666,1
2021,Debeka BKK,2,130398,0.9,0.6,Bundesweit,127387.0,0.9,-0.0236366348214496,0
2021,Debeka BKK,3,137012,0.9,0.6,Bundesweit,130398.0,0.9,-0.05072163683492078,0
2021,Debeka BKK,4,142730,1.2,0.6,Bundesweit,137012.0,0.9,-0.041733570782121275,1
2022,Debeka BKK,1,144357,1.2,0.6272849119249192,Bundesweit,142730.0,1.2,-0.011399145239262944,0
2022,Debeka BKK,2,144487,1.2,0.6272849119249192,Bundesweit,144357.0,1.2,-0.0009005451761951274,0
2022,Debeka BKK,3,146011,1.49,0.6272849119249192,Bundesweit,144487.0,1.2,-0.010547661727352635,1
2022,Debeka BKK,4,147238,1.49,0.6272849119249192,Bundesweit,146011.0,1.49,-0.008403476450404422,0
2023,Debeka BKK,1,148537,1.69,0.61,Bundesweit,147238.0,1.49,-0.0088224507260354,1
2023,Debeka BKK,2,150562,1.69,0.61,Bundesweit,148537.0,1.69,-0.013632966870207423,0
2023,Debeka BKK,3,150847,1.69,0.61,Bundesweit,150562.0,1.69,-0.0018929079050490829,0
2023,Debeka BKK,4,152044,1.69,0.61,Bundesweit,150847.0,1.69,-0.007935192612382083,0
2024,Debeka BKK,1,152337,1.69,0.62,Bundesweit,152044.0,1.69,-0.0019270737418115808,0
2024,Debeka BKK,2,152446,1.69,0.62,Bundesweit,152337.0,1.69,-0.0007155188824776647,0
2024,Debeka BKK,3,152595,1.69,0.62,Bundesweit,152446.0,1.69,-0.0009773952743922438,0
2024,Debeka BKK,4,155700,1.69,0.62,Bundesweit,152595.0,1.69,-0.020347979946918313,0
2025,Debeka BKK,1,155898,3.25,0.6235739512509322,Bundesweit,155700.0,1.69,-0.0012716763005780347,1
2016,EY BKK,2,8383,0.99,0.5734625142143804,betriebsbezogen,8227.0,0.99,-0.0189619545399295,0
2016,EY BKK,3,8473,0.99,0.5734625142143804,betriebsbezogen,8383.0,0.99,-0.010736013360372183,0
2016,EY BKK,4,8792,0.99,0.5734625142143804,betriebsbezogen,8473.0,0.99,-0.0376490027145049,0
2017,EY BKK,1,8970,0.99,0.5694575773730768,betriebsbezogen,8792.0,0.99,-0.02024567788898999,0
2017,EY BKK,2,9114,0.99,0.5694575773730768,betriebsbezogen,8970.0,0.99,-0.016053511705685617,0
2017,EY BKK,3,9196,0.99,0.5694575773730768,betriebsbezogen,9114.0,0.99,-0.008997147245995173,0
2017,EY BKK,4,9425,0.99,0.5694575773730768,betriebsbezogen,9196.0,0.99,-0.024902131361461504,0
2018,EY BKK,1,9600,0.99,0.5744346372232083,betriebsbezogen,9425.0,0.99,-0.01856763925729443,0
2018,EY BKK,2,9703,0.99,0.5744346372232083,betriebsbezogen,9600.0,0.99,-0.010729166666666666,0
2018,EY BKK,3,9844,0.99,0.5744346372232083,betriebsbezogen,9703.0,0.99,-0.014531588168607647,0
2018,EY BKK,4,10111,0.99,0.5744346372232083,betriebsbezogen,9844.0,0.99,-0.02712312068264933,0
2019,EY BKK,1,10236,0.94,0.5751008504012042,betriebsbezogen,10111.0,0.99,-0.012362773217288101,0
2019,EY BKK,2,10336,0.94,0.5751008504012042,betriebsbezogen,10236.0,0.94,-0.009769441187964049,0
2019,EY BKK,3,10438,0.94,0.5751008504012042,betriebsbezogen,10336.0,0.94,-0.009868421052631578,0
2019,EY BKK,4,10660,0.94,0.5751008504012042,betriebsbezogen,10438.0,0.94,-0.02126844223031232,0
2020,EY BKK,1,10760,0.94,0.5743654929601989,betriebsbezogen,10660.0,0.94,-0.009380863039399626,0
2020,EY BKK,2,10839,0.94,0.5743654929601989,betriebsbezogen,10760.0,0.94,-0.007342007434944238,0
